lang,domain,intent,sentence
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra una imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm un imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una dibuix d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una dibuix de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una dibuix relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una dibuix sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una foto d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una foto de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una foto relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una foto sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una fotografia d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una fotografia de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una fotografia relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una fotografia sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una imatge d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una imatge de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una imatge relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra'm una imatge sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nou relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nou sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nova d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nova de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nova relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nova relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra dibuix nova sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nou relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nou sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nova d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nova de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nova relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nova relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra foto nova sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nou relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nou sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nova d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nova de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nova relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nova relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra fotografia nova sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nou relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nou sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nova d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nova de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nova relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nova relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra imatge nova sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nou relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nou sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nova d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nova de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nova relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nova relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra dibuix nova sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatori d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatori de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatori relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatori relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatori sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatòria d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatòria de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatòria relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatòria relacionat amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto aleatòria sobre {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto nou d' {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto nou de {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto nou relacionada amb {query}"
"ca-ES", "ovos-skill-wallpapers", "picture.about.intent", "mostra altra foto nou relacionat amb {query}"
